expense_id,employee_id,amount,receipt_quality,ocr_confidence,previous_violations,department,category,currency,vendor_country,payment_method,expense_date,submission_date,requires_approval,has_receipt,manual_review_required,vendor_id,vendor_name,notes,approval_status,approval_date,is_violation
4496,1818,37959.62449080127,0.7,0.4,1,Engineering,Supplies,INR,US,Net Banking,2025-01-31,2025-01-31,1,0,0,2362,VendorA,Justified,Approved,2025-02-08,1
4497,1570,9722.05,0.82,0.77,4,Sales,Travel,INR,IN,Credit Card,2025-01-22,2025-01-28,1,0,1,2424,VendorB,Justified,Rejected,2025-02-08,0
4498,1934,95401.5209419291,0.17,0.91,4,Engineering,Supplies,INR,IN,Cash,2025-01-14,2025-01-17,1,0,1,2149,VendorA,Justified,Rejected,2025-02-08,1
4499,1182,7093.05,0.65,0.47,1,Finance,Meals,INR,IN,Cash,2025-01-21,2025-01-29,0,1,0,2661,VendorC,,Approved,2025-02-08,1
4500,1040,2975.74,0.61,0.53,4,HR,Meals,INR,IN,Credit Card,2025-02-06,2025-02-09,0,0,0,2627,VendorC,Justified,Approved,2025-02-08,0
4501,1550,1735.21,0.15,0.33,3,Sales,Meals,INR,IN,UPI,2025-02-03,2025-02-11,0,0,1,2842,VendorB,Justified,Rejected,2025-02-08,0
4502,1396,9222.19,0.41,0.05,4,Engineering,Meals,INR,IN,Net Banking,2025-01-23,2025-01-23,0,0,0,2607,VendorB,Justified,Approved,2025-02-08,1
4503,1703,59519.67707372033,0.85,0.65,0,Sales,Supplies,INR,IN,Credit Card,2025-01-15,2025-01-24,0,1,1,2474,VendorA,Justified,Approved,2025-02-08,1
4504,1778,2859.68,0.97,0.12,4,Marketing,Meals,INR,US,Cash,2025-01-22,2025-01-25,0,0,0,2275,VendorA,,Approved,2025-02-08,0
4505,1493,4762.12,0.67,0.35,3,Engineering,Travel,INR,IN,Cash,2025-01-24,2025-01-25,0,0,0,2511,VendorC,Justified,Rejected,2025-02-08,0
4506,1658,9186.69,0.92,0.35,3,Marketing,Meals,INR,IN,Cash,2025-01-20,2025-01-25,1,1,1,2685,VendorC,Justified,Approved,2025-02-08,1
4507,1906,3931.97,0.13,0.15,1,Marketing,Travel,INR,UK,UPI,2025-01-15,2025-01-23,0,0,0,2033,VendorA,,Approved,2025-02-08,0
4508,1332,5670.15,0.98,0.67,2,Operations,Supplies,INR,IN,Net Banking,2025-01-16,2025-01-17,0,1,1,2082,VendorB,,Rejected,2025-02-08,1
4509,1126,8049.37,0.03,0.17,3,Sales,Supplies,INR,IN,Credit Card,2025-01-12,2025-01-13,1,0,1,2829,VendorA,,Rejected,2025-02-08,1
4510,1557,4328.61,0.53,0.78,1,Engineering,Supplies,INR,IN,Net Banking,2025-01-17,2025-01-17,0,1,1,2777,VendorB,,Approved,2025-02-08,0
4511,1556,2412.06,0.29,0.25,1,Finance,Supplies,INR,IN,Credit Card,2025-01-24,2025-02-01,0,1,0,2908,VendorA,,Rejected,2025-02-08,1
4512,1000,9945.8,0.81,0.29,4,Engineering,Travel,INR,IN,UPI,2025-01-26,2025-01-26,0,1,1,2370,VendorC,Justified,Approved,2025-02-08,0
4513,1167,9570.05,0.22,0.34,4,IT,Travel,INR,UK,Credit Card,2025-01-22,2025-01-23,1,0,0,2499,VendorC,Justified,Rejected,2025-02-08,0
4514,1619,8450.44,0.01,0.15,1,Operations,Meals,INR,IN,Cash,2025-01-19,2025-01-23,1,0,1,2603,VendorA,Justified,Approved,2025-02-08,1
4515,1018,100340.04988559663,0.41,0.43,0,HR,Meals,INR,IN,Cash,2025-01-27,2025-02-02,0,0,0,2519,VendorB,Justified,Rejected,2025-02-08,1
4516,1331,3019.17,0.06,0.08,1,Finance,Supplies,INR,US,UPI,2025-02-05,2025-02-13,1,0,0,2500,VendorB,,Approved,2025-02-08,1
4517,1583,137640.93862609417,0.29,0.43,4,Sales,Supplies,INR,IN,Net Banking,2025-01-11,2025-01-11,1,1,0,2469,VendorC,,Approved,2025-02-08,1
4518,1455,2828.01,0.64,0.34,3,Sales,Travel,INR,IN,Cash,2025-01-29,2025-02-05,0,0,1,2053,VendorC,Justified,Approved,2025-02-08,0
4519,1956,8028.01,0.29,0.34,0,Engineering,Travel,INR,UK,Credit Card,2025-01-29,2025-01-29,1,0,1,2255,VendorC,Justified,Rejected,2025-02-08,0
4520,1108,9190.76,0.25,0.66,2,HR,Supplies,INR,UK,Cash,2025-01-16,2025-01-24,1,1,0,2091,VendorC,Justified,Rejected,2025-02-08,1
4521,1267,6069.74,0.16,0.77,3,Engineering,Supplies,INR,UK,Credit Card,2025-01-26,2025-02-04,1,1,1,2911,VendorA,,Rejected,2025-02-08,1
4522,1444,8050.26,0.14,0.36,4,Operations,Travel,INR,IN,Net Banking,2025-01-15,2025-01-16,1,0,0,2272,VendorA,Justified,Rejected,2025-02-08,0
4523,1239,7937.78,0.53,0.26,3,Marketing,Travel,INR,IN,Cash,2025-01-11,2025-01-13,0,1,1,2039,VendorC,Justified,Approved,2025-02-08,0
4524,1928,2012.26,0.68,0.49,3,HR,Travel,INR,IN,Cash,2025-02-01,2025-02-10,0,0,1,2233,VendorB,Justified,Approved,2025-02-08,1
4525,1300,6712.45,0.45,0.79,4,IT,Supplies,INR,IN,Credit Card,2025-02-03,2025-02-06,1,1,1,2304,VendorB,Justified,Rejected,2025-02-08,0
4526,1601,1025.33,0.12,0.64,3,Sales,Travel,INR,IN,UPI,2025-01-30,2025-02-01,0,0,1,2487,VendorA,Justified,Rejected,2025-02-08,0
4527,1102,5127.72,0.65,0.04,1,IT,Travel,INR,US,UPI,2025-02-04,2025-02-05,1,1,0,2573,VendorC,,Rejected,2025-02-08,0
4528,1987,1706.13,0.56,0.48,0,Sales,Meals,INR,IN,Cash,2025-02-05,2025-02-09,0,1,0,2786,VendorC,Justified,Approved,2025-02-08,0
4529,1249,4221.86,0.38,0.99,4,HR,Travel,INR,US,Net Banking,2025-01-28,2025-01-29,0,1,1,2560,VendorC,,Rejected,2025-02-08,1
4530,1452,8346.52,0.33,0.35,0,IT,Meals,INR,IN,Net Banking,2025-01-15,2025-01-16,1,1,0,2373,VendorB,,Rejected,2025-02-08,1
4531,1519,9872.96,0.18,0.44,1,Finance,Meals,INR,IN,UPI,2025-01-22,2025-01-29,0,1,1,2805,VendorB,Justified,Rejected,2025-02-08,1
4532,1152,3247.8,0.15,0.29,4,Sales,Supplies,INR,UK,Cash,2025-01-13,2025-01-14,0,1,0,2081,VendorC,Justified,Rejected,2025-02-08,1
4533,1858,5366.36,0.34,0.5,1,Operations,Supplies,INR,IN,UPI,2025-02-06,2025-02-13,1,1,1,2573,VendorC,,Approved,2025-02-08,1
4534,1173,5161.85,0.04,0.16,2,Finance,Supplies,INR,IN,Credit Card,2025-01-13,2025-01-20,0,0,0,2804,VendorB,Justified,Rejected,2025-02-08,1
4535,1342,9548.57,0.44,0.25,2,HR,Supplies,INR,IN,Net Banking,2025-01-11,2025-01-11,0,1,1,2348,VendorC,,Approved,2025-02-08,1
4536,1669,4837.98,0.6,0.71,2,Finance,Travel,INR,IN,UPI,2025-01-18,2025-01-22,0,1,0,2014,VendorA,Justified,Approved,2025-02-08,0
4537,1430,7021.15,0.94,0.14,0,Sales,Travel,INR,IN,Cash,2025-01-30,2025-02-07,1,0,0,2468,VendorA,Justified,Approved,2025-02-08,0
4538,1726,9225.71,0.63,0.93,2,Operations,Travel,INR,US,UPI,2025-02-02,2025-02-09,0,1,1,2828,VendorC,Justified,Rejected,2025-02-08,0
4539,1688,3796.45,0.62,0.31,2,Operations,Meals,INR,US,Cash,2025-01-16,2025-01-25,0,0,0,2311,VendorB,Justified,Rejected,2025-02-08,0
4540,1686,9031.01,0.37,0.58,1,Sales,Supplies,INR,UK,UPI,2025-01-27,2025-02-04,0,0,0,2902,VendorA,Justified,Rejected,2025-02-08,1
4541,1851,9182.82,0.13,0.32,3,Marketing,Travel,INR,US,UPI,2025-01-20,2025-01-22,0,1,1,2114,VendorB,Justified,Approved,2025-02-08,0
4542,1849,9313.56,0.45,0.48,3,HR,Travel,INR,IN,Net Banking,2025-01-18,2025-01-19,0,1,0,2931,VendorB,Justified,Approved,2025-02-08,1
4543,1657,2777.42,0.6,0.9,2,Sales,Supplies,INR,IN,UPI,2025-01-10,2025-01-10,1,1,0,2751,VendorC,,Rejected,2025-02-08,1
4544,1961,4063.52,0.72,0.07,3,Finance,Meals,INR,IN,Credit Card,2025-02-04,2025-02-11,0,1,0,2597,VendorB,Justified,Approved,2025-02-08,0
4545,1323,8716.92,0.83,0.86,2,Sales,Meals,INR,IN,UPI,2025-01-28,2025-02-04,1,0,1,2932,VendorB,Justified,Rejected,2025-02-08,1
4546,1989,3655.7,0.26,0.56,2,Operations,Supplies,INR,UK,Cash,2025-02-03,2025-02-10,1,0,0,2581,VendorA,Justified,Approved,2025-02-08,0
4547,1672,6042.51,0.24,0.67,0,HR,Supplies,INR,IN,Cash,2025-01-19,2025-01-21,0,1,1,2551,VendorB,,Rejected,2025-02-08,1
4548,1638,21517.18952482734,0.57,0.06,4,Sales,Travel,INR,IN,Credit Card,2025-01-12,2025-01-12,0,1,1,2589,VendorC,,Rejected,2025-02-08,1
4549,1419,657.12,0.57,0.76,3,Operations,Meals,INR,IN,Credit Card,2025-02-02,2025-02-10,1,1,0,2400,VendorB,,Rejected,2025-02-08,0
4550,1593,4178.74,0.22,0.13,2,Sales,Supplies,INR,IN,Cash,2025-01-19,2025-01-25,1,0,0,2896,VendorC,Justified,Rejected,2025-02-08,1
4551,1484,5831.27,0.59,0.96,3,Engineering,Meals,INR,IN,UPI,2025-01-17,2025-01-22,1,0,1,2299,VendorA,Justified,Rejected,2025-02-08,1
4552,1658,3987.72,0.35,0.8,0,Engineering,Meals,INR,IN,Credit Card,2025-01-23,2025-01-29,1,0,0,2193,VendorB,Justified,Approved,2025-02-08,0
4553,1750,5819.58,0.64,0.49,0,Operations,Travel,INR,UK,UPI,2025-01-28,2025-02-02,1,1,1,2809,VendorB,Justified,Approved,2025-02-08,0
4554,1411,5199.34,0.29,0.92,2,HR,Travel,INR,IN,Credit Card,2025-01-15,2025-01-18,0,0,0,2556,VendorB,Justified,Rejected,2025-02-08,1
4555,1935,6888.5,0.59,0.17,3,Engineering,Supplies,INR,IN,UPI,2025-01-30,2025-01-31,0,1,1,2357,VendorA,Justified,Approved,2025-02-08,0
4556,1083,6530.37,0.77,0.99,3,Operations,Meals,INR,IN,Credit Card,2025-01-17,2025-01-17,1,0,0,2429,VendorB,Justified,Rejected,2025-02-08,1
4557,1112,4300.03,0.98,0.72,3,Sales,Travel,INR,IN,Cash,2025-01-16,2025-01-24,1,1,1,2880,VendorA,Justified,Rejected,2025-02-08,0
4558,1736,4307.45,0.91,0.1,0,IT,Travel,INR,IN,UPI,2025-02-06,2025-02-07,1,0,1,2611,VendorB,,Rejected,2025-02-08,0
4559,1331,1493.71,0.5,0.54,1,Sales,Meals,INR,IN,Credit Card,2025-02-04,2025-02-09,1,0,1,2054,VendorA,Justified,Rejected,2025-02-08,0
4560,1377,5181.06,0.49,0.71,1,Finance,Meals,INR,IN,UPI,2025-01-23,2025-01-30,0,0,1,2497,VendorC,Justified,Approved,2025-02-08,1
4561,1754,5913.07,0.44,0.61,3,Operations,Meals,INR,IN,Net Banking,2025-02-04,2025-02-10,1,0,0,2788,VendorA,Justified,Approved,2025-02-08,1
4562,1654,4817.25,0.03,0.42,3,Marketing,Meals,INR,US,Net Banking,2025-01-11,2025-01-19,0,1,1,2388,VendorA,Justified,Approved,2025-02-08,1
4563,1040,3324.5,0.17,0.25,4,Engineering,Travel,INR,IN,Credit Card,2025-01-11,2025-01-19,1,1,1,2979,VendorC,Justified,Rejected,2025-02-08,0
4564,1934,7244.32,0.06,0.24,2,Operations,Travel,INR,IN,Net Banking,2025-01-30,2025-02-02,0,1,1,2424,VendorC,Justified,Rejected,2025-02-08,0
4565,1769,839.15,0.7,0.93,0,Sales,Supplies,INR,IN,Credit Card,2025-01-17,2025-01-25,1,1,0,2761,VendorC,,Rejected,2025-02-08,1
4566,1958,9152.96,0.41,0.23,4,Marketing,Meals,INR,IN,Credit Card,2025-01-31,2025-02-09,1,1,0,2341,VendorA,Justified,Rejected,2025-02-08,1
4567,1796,304.37,0.06,0.96,3,HR,Supplies,INR,IN,Net Banking,2025-01-13,2025-01-14,1,0,0,2679,VendorA,Justified,Approved,2025-02-08,1
4568,1104,9627.27,0.69,0.21,1,Engineering,Travel,INR,IN,Cash,2025-02-01,2025-02-01,1,1,1,2342,VendorC,Justified,Rejected,2025-02-08,0
4569,1201,4677.32,0.64,0.38,1,HR,Meals,INR,IN,Credit Card,2025-01-21,2025-01-26,0,1,1,2505,VendorB,Justified,Approved,2025-02-08,1
4570,1449,39111.546518416966,0.72,0.01,4,HR,Supplies,INR,IN,Credit Card,2025-01-18,2025-01-21,1,1,0,2504,VendorA,,Approved,2025-02-08,1
4571,1818,2638.8,0.6,0.9,1,Sales,Supplies,INR,IN,Net Banking,2025-01-30,2025-02-02,0,1,1,2960,VendorA,,Approved,2025-02-08,1
4572,1842,199.7,0.16,0.1,1,HR,Supplies,INR,IN,UPI,2025-01-13,2025-01-22,0,1,0,2268,VendorA,,Approved,2025-02-08,1
4573,1972,2820.42,0.06,0.36,2,Marketing,Travel,INR,IN,Net Banking,2025-01-29,2025-02-07,1,0,1,2087,VendorB,Justified,Rejected,2025-02-08,0
4574,1265,1183.06,0.82,0.84,3,Marketing,Travel,INR,IN,Credit Card,2025-01-12,2025-01-12,0,0,1,2856,VendorB,,Approved,2025-02-08,0
4575,1909,6632.23,0.22,0.79,4,Operations,Supplies,INR,UK,UPI,2025-01-17,2025-01-22,1,0,0,2362,VendorA,Justified,Approved,2025-02-08,0
4576,1209,3258.84,0.54,0.84,0,Engineering,Travel,INR,IN,UPI,2025-01-28,2025-01-30,1,0,0,2475,VendorB,Justified,Rejected,2025-02-08,0
4577,1562,7695.08,0.49,0.91,0,HR,Travel,INR,IN,Net Banking,2025-01-14,2025-01-20,1,0,1,2067,VendorB,Justified,Rejected,2025-02-08,1
4578,1117,25559.46274021112,0.92,0.91,3,IT,Supplies,INR,IN,UPI,2025-01-14,2025-01-14,0,0,1,2150,VendorA,Justified,Approved,2025-02-08,1
4579,1712,9012.33,0.55,0.77,0,Finance,Supplies,INR,IN,Cash,2025-02-06,2025-02-13,0,1,1,2752,VendorB,Justified,Approved,2025-02-08,1
4580,1376,5277.52,0.58,0.58,1,Marketing,Meals,INR,IN,Cash,2025-01-12,2025-01-20,0,1,0,2771,VendorC,Justified,Approved,2025-02-08,1
4581,1550,1233.61,0.32,0.56,2,Operations,Supplies,INR,IN,Cash,2025-01-20,2025-01-23,1,1,1,2679,VendorA,Justified,Approved,2025-02-08,0
4582,1539,4068.37,0.96,0.01,4,IT,Meals,INR,IN,Credit Card,2025-01-29,2025-02-02,0,0,1,2316,VendorA,,Rejected,2025-02-08,1
4583,1770,2146.93,0.61,0.72,4,Marketing,Meals,INR,IN,Net Banking,2025-01-24,2025-01-31,0,0,0,2569,VendorB,Justified,Approved,2025-02-08,0
4584,1083,2076.89,0.0,0.23,1,Engineering,Supplies,INR,US,Net Banking,2025-01-21,2025-01-25,1,1,0,2865,VendorB,Justified,Rejected,2025-02-08,0
4585,1453,5113.06,0.56,0.83,3,Finance,Travel,INR,IN,Credit Card,2025-02-03,2025-02-12,0,0,0,2851,VendorA,Justified,Rejected,2025-02-08,0
4586,1666,6751.73,0.36,0.55,2,Marketing,Meals,INR,IN,Credit Card,2025-01-27,2025-01-30,0,1,1,2016,VendorC,Justified,Approved,2025-02-08,1
4587,1628,9125.02,0.03,0.99,0,Marketing,Meals,INR,IN,Net Banking,2025-01-31,2025-02-04,1,0,0,2541,VendorC,Justified,Approved,2025-02-08,1
4588,1513,5071.4,0.43,0.21,4,HR,Meals,INR,UK,Credit Card,2025-02-02,2025-02-03,0,1,0,2383,VendorB,,Approved,2025-02-08,1
4589,1604,9661.8,0.77,0.72,4,IT,Travel,INR,IN,Net Banking,2025-01-15,2025-01-24,1,1,1,2347,VendorC,,Rejected,2025-02-08,0
4590,1677,9422.19,0.5,0.55,3,IT,Travel,INR,IN,UPI,2025-02-07,2025-02-08,0,0,1,2151,VendorC,Justified,Approved,2025-02-08,0
4591,1386,8664.12,0.64,0.93,2,HR,Meals,INR,US,UPI,2025-01-14,2025-01-14,1,1,1,2495,VendorC,,Approved,2025-02-08,1
4592,1911,5049.77,0.64,0.27,0,Sales,Travel,INR,IN,UPI,2025-01-26,2025-01-29,1,1,1,2734,VendorA,Justified,Approved,2025-02-08,0
4593,1349,1494.95,0.67,0.06,4,Sales,Meals,INR,IN,Net Banking,2025-01-24,2025-02-02,1,1,0,2991,VendorC,Justified,Approved,2025-02-08,0
4594,1295,2257.25,0.39,0.54,4,HR,Meals,INR,IN,Credit Card,2025-01-28,2025-02-04,0,0,1,2509,VendorC,Justified,Rejected,2025-02-08,0
4595,1257,6511.93,0.37,0.52,0,Marketing,Travel,INR,UK,Credit Card,2025-01-16,2025-01-25,0,1,0,2805,VendorB,Justified,Rejected,2025-02-08,0
4596,1080,4275.37,0.0,0.31,2,IT,Supplies,INR,IN,Credit Card,2025-02-04,2025-02-13,0,1,1,2698,VendorC,Justified,Approved,2025-02-08,0
4597,1936,1553.34,0.15,0.99,2,Engineering,Meals,INR,IN,Credit Card,2025-01-31,2025-02-09,0,0,1,2574,VendorA,Justified,Approved,2025-02-08,0
4598,1267,4842.04,0.95,0.07,2,Operations,Meals,INR,IN,Credit Card,2025-02-01,2025-02-10,0,1,0,2476,VendorC,,Approved,2025-02-08,1
4599,1418,272.56,0.84,0.57,4,Engineering,Meals,INR,IN,Credit Card,2025-01-12,2025-01-13,0,0,1,2831,VendorA,Justified,Rejected,2025-02-08,0
4600,1234,7365.56,0.28,0.26,1,Engineering,Meals,INR,IN,Net Banking,2025-01-26,2025-02-01,0,1,0,2582,VendorB,Justified,Rejected,2025-02-08,1
4601,1832,828.45,0.4,0.0,4,Operations,Meals,INR,IN,Cash,2025-01-18,2025-01-25,0,1,1,2435,VendorB,Justified,Approved,2025-02-08,0
4602,1310,80280.38207751082,0.94,0.99,3,Engineering,Travel,INR,IN,Credit Card,2025-02-03,2025-02-12,0,1,0,2117,VendorC,Justified,Rejected,2025-02-08,1
4603,1812,7950.8,0.25,0.48,3,Finance,Travel,INR,IN,Net Banking,2025-02-07,2025-02-07,0,1,1,2309,VendorA,Justified,Approved,2025-02-08,0
4604,1974,1413.17,0.53,0.86,4,HR,Meals,INR,IN,Net Banking,2025-01-14,2025-01-16,0,0,0,2910,VendorC,Justified,Rejected,2025-02-08,0
4605,1985,5234.52,0.02,0.84,4,IT,Travel,INR,IN,Net Banking,2025-01-23,2025-01-28,0,1,1,2567,VendorA,Justified,Rejected,2025-02-08,0
4606,1356,7812.77,0.62,0.81,0,Operations,Supplies,INR,IN,Net Banking,2025-01-28,2025-02-03,1,0,0,2236,VendorC,Justified,Rejected,2025-02-08,1
4607,1212,2680.27,0.93,0.46,2,Engineering,Supplies,INR,IN,Credit Card,2025-01-17,2025-01-21,0,1,0,2709,VendorB,,Approved,2025-02-08,0
4608,1573,1712.87,0.88,0.9,0,IT,Travel,INR,IN,UPI,2025-01-21,2025-01-27,1,1,1,2821,VendorB,Justified,Rejected,2025-02-08,0
4609,1048,3434.51,0.5,0.37,3,Sales,Travel,INR,UK,UPI,2025-01-15,2025-01-20,1,1,0,2255,VendorA,Justified,Approved,2025-02-08,0
4610,1126,5591.52,0.65,0.41,3,Finance,Meals,INR,IN,Net Banking,2025-01-30,2025-02-05,0,1,0,2208,VendorA,Justified,Approved,2025-02-08,1
4611,1222,5795.27,0.57,0.26,1,Engineering,Meals,INR,IN,Cash,2025-02-04,2025-02-07,0,1,0,2352,VendorC,Justified,Approved,2025-02-08,1
4612,1920,1395.68,0.07,0.45,2,Engineering,Supplies,INR,IN,Credit Card,2025-02-01,2025-02-02,0,1,0,2956,VendorC,Justified,Rejected,2025-02-08,0
4613,1278,4629.93,0.16,0.99,2,Engineering,Travel,INR,IN,Cash,2025-01-11,2025-01-18,1,1,1,2811,VendorC,,Approved,2025-02-08,0
4614,1407,2755.99,0.96,0.57,3,Finance,Travel,INR,IN,UPI,2025-01-11,2025-01-11,0,1,0,2512,VendorA,Justified,Rejected,2025-02-08,0
4615,1504,8436.04,0.26,0.83,0,HR,Supplies,INR,IN,Cash,2025-01-16,2025-01-19,0,1,0,2574,VendorA,Justified,Rejected,2025-02-08,1
4616,1293,3204.39,0.38,0.26,4,IT,Supplies,INR,IN,Net Banking,2025-02-01,2025-02-04,1,0,1,2954,VendorB,Justified,Rejected,2025-02-08,0
4617,1795,8403.17,0.51,0.96,2,Marketing,Travel,INR,IN,Cash,2025-01-26,2025-01-26,1,0,0,2130,VendorB,,Rejected,2025-02-08,0
4618,1276,4342.79,0.98,0.01,4,Marketing,Supplies,INR,IN,Credit Card,2025-01-20,2025-01-27,0,0,1,2652,VendorC,,Approved,2025-02-08,0
4619,1437,7293.2,0.69,0.93,3,Engineering,Travel,INR,IN,Net Banking,2025-02-01,2025-02-06,0,1,1,2138,VendorC,Justified,Approved,2025-02-08,0
4620,1106,5149.6,0.63,0.9,1,Sales,Supplies,INR,IN,Credit Card,2025-01-18,2025-01-19,0,0,1,2572,VendorC,,Rejected,2025-02-08,1
4621,1657,6257.43,0.52,0.07,3,Engineering,Supplies,INR,IN,UPI,2025-01-11,2025-01-14,1,1,1,2779,VendorB,,Approved,2025-02-08,1
4622,1419,4014.03,0.7,0.6,4,Finance,Supplies,INR,IN,UPI,2025-01-11,2025-01-17,0,1,0,2593,VendorC,Justified,Rejected,2025-02-08,1
4623,1610,7705.25,0.66,0.79,3,Finance,Meals,INR,IN,Credit Card,2025-02-01,2025-02-09,1,1,0,2103,VendorB,Justified,Rejected,2025-02-08,1
4624,1428,4309.37,0.9,0.4,2,IT,Meals,INR,IN,Cash,2025-01-26,2025-02-01,0,0,0,2975,VendorC,Justified,Approved,2025-02-08,1
4625,1374,4628.87,0.54,0.09,4,IT,Meals,INR,IN,Cash,2025-02-04,2025-02-05,1,1,1,2416,VendorA,Justified,Rejected,2025-02-08,1
4626,1072,5225.02,0.42,0.83,4,Sales,Supplies,INR,IN,Credit Card,2025-01-27,2025-01-27,0,0,0,2040,VendorB,Justified,Approved,2025-02-08,1
4627,1948,8335.06,0.81,0.47,1,Engineering,Meals,INR,IN,Net Banking,2025-01-31,2025-02-09,0,1,1,2771,VendorC,,Approved,2025-02-08,1
4628,1997,6627.85,0.8,0.26,2,Marketing,Supplies,INR,IN,Credit Card,2025-01-23,2025-01-29,0,1,1,2727,VendorB,,Approved,2025-02-08,1
4629,1633,3556.69,0.17,0.07,0,Sales,Meals,INR,IN,Cash,2025-01-28,2025-02-05,1,0,1,2227,VendorC,,Approved,2025-02-08,1
4630,1029,6736.16,0.24,0.64,1,Sales,Travel,INR,UK,UPI,2025-02-04,2025-02-05,1,0,1,2430,VendorC,Justified,Rejected,2025-02-08,0
4631,1187,6460.02,0.96,0.04,2,Sales,Supplies,INR,IN,UPI,2025-01-18,2025-01-20,0,1,0,2685,VendorB,Justified,Rejected,2025-02-08,1
4632,1363,9317.09,0.44,0.79,0,Engineering,Meals,INR,IN,Credit Card,2025-01-10,2025-01-13,0,1,1,2949,VendorC,,Approved,2025-02-08,1
4633,1865,8430.02,0.52,0.77,4,Engineering,Meals,INR,IN,Cash,2025-01-24,2025-02-01,1,1,1,2107,VendorC,,Rejected,2025-02-08,1
4634,1799,6509.72,0.31,0.32,1,Engineering,Supplies,INR,IN,UPI,2025-01-13,2025-01-19,0,0,1,2454,VendorA,Justified,Rejected,2025-02-08,0
4635,1450,3480.92,0.48,0.47,4,Engineering,Supplies,INR,UK,Credit Card,2025-01-27,2025-01-28,0,0,1,2904,VendorA,Justified,Approved,2025-02-08,0
4636,1194,72449.73409587456,0.74,0.67,4,Sales,Supplies,INR,US,Cash,2025-01-16,2025-01-19,0,1,1,2356,VendorB,Justified,Approved,2025-02-08,1
4637,1155,5794.56,0.48,0.96,4,Finance,Supplies,INR,IN,Credit Card,2025-02-06,2025-02-09,0,1,0,2850,VendorC,Justified,Rejected,2025-02-08,1
4638,1171,9854.17,0.31,0.52,2,Marketing,Supplies,INR,US,UPI,2025-01-16,2025-01-19,1,1,1,2120,VendorC,Justified,Rejected,2025-02-08,1
4639,1846,2550.31,0.1,1.0,0,HR,Supplies,INR,IN,Cash,2025-01-16,2025-01-25,1,0,1,2889,VendorA,Justified,Approved,2025-02-08,1
4640,1040,888.59,0.93,0.33,2,IT,Supplies,INR,IN,Net Banking,2025-02-02,2025-02-08,1,1,1,2860,VendorC,Justified,Rejected,2025-02-08,0
4641,1062,15790.1031754577,0.87,0.53,4,Finance,Travel,INR,IN,UPI,2025-01-10,2025-01-15,0,1,1,2325,VendorC,Justified,Rejected,2025-02-08,1
4642,1022,35280.048632409984,0.79,0.12,1,Operations,Meals,INR,IN,Net Banking,2025-01-21,2025-01-22,0,0,1,2931,VendorB,,Approved,2025-02-08,1
4643,1359,9398.68,0.69,0.56,4,Operations,Travel,INR,IN,UPI,2025-01-15,2025-01-24,1,0,0,2569,VendorA,Justified,Rejected,2025-02-08,0
4644,1074,119.13,0.52,0.54,0,Operations,Supplies,INR,UK,Net Banking,2025-01-17,2025-01-18,0,1,1,2085,VendorA,,Approved,2025-02-08,0
4645,1559,7285.13,0.9,0.85,2,IT,Travel,INR,IN,Net Banking,2025-01-27,2025-01-29,0,1,0,2853,VendorB,Justified,Approved,2025-02-08,0
4646,1671,6604.95,0.79,1.0,0,Engineering,Supplies,INR,IN,Credit Card,2025-01-23,2025-02-01,0,0,0,2421,VendorC,Justified,Approved,2025-02-08,0
4647,1824,7349.81,0.82,0.99,2,Operations,Meals,INR,IN,Credit Card,2025-02-07,2025-02-07,1,0,0,2554,VendorB,Justified,Rejected,2025-02-08,1
4648,1117,3618.51,0.31,0.24,0,Operations,Meals,INR,US,Cash,2025-01-20,2025-01-28,1,1,1,2706,VendorB,,Approved,2025-02-08,1
4649,1611,66577.47551333974,0.42,0.34,0,HR,Meals,INR,IN,Credit Card,2025-02-04,2025-02-10,1,1,1,2920,VendorA,Justified,Rejected,2025-02-08,1
4650,1379,542.6,0.71,0.27,2,Finance,Travel,INR,IN,Credit Card,2025-01-29,2025-02-04,1,0,1,2717,VendorC,Justified,Rejected,2025-02-08,0
4651,1928,7578.77,0.37,0.2,2,Sales,Meals,INR,IN,Cash,2025-01-29,2025-02-06,1,1,1,2004,VendorA,Justified,Approved,2025-02-08,1
4652,1919,2744.01,0.49,0.15,2,IT,Supplies,INR,IN,Credit Card,2025-01-15,2025-01-21,0,0,1,2017,VendorB,Justified,Rejected,2025-02-08,0
4653,1678,4820.69,0.65,0.51,3,IT,Meals,INR,US,UPI,2025-02-01,2025-02-01,0,0,1,2411,VendorB,Justified,Rejected,2025-02-08,1
4654,1289,8244.1,0.44,0.87,0,HR,Travel,INR,IN,Net Banking,2025-02-02,2025-02-05,0,0,0,2797,VendorB,,Approved,2025-02-08,1
4655,1439,2786.45,0.79,0.59,3,Marketing,Meals,INR,US,Net Banking,2025-01-13,2025-01-21,1,1,1,2355,VendorB,Justified,Approved,2025-02-08,0
4656,1667,1933.55,0.12,0.87,3,Operations,Meals,INR,IN,Credit Card,2025-01-17,2025-01-22,0,1,0,2837,VendorC,Justified,Approved,2025-02-08,0
4657,1932,6845.0,0.72,0.96,4,Sales,Travel,INR,IN,Credit Card,2025-01-10,2025-01-17,0,1,1,2478,VendorA,Justified,Approved,2025-02-08,0
